Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Age_Group,Income_Tier,Churn_Risk,Customer_Value_Segment,Family_Status,Marital_Status_Label,Education_Level_Label,Tenure_Segment,Main_Product_Category,MntTotal_Calculated,Total_Campaigns_Accepted,Campaign_Engagement,First_Accepted_Campaign
28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,70,2690,0,0,0,1,0,0,0,1,0,0,39,35,0,Elderly (>60),Low Income,Inactive (>60d),Bronze Spender,Small Family (1 Kid),Together,Graduation,Long-term Member,Wines,43,0,Never Accepted,No Acceptance
23763.0,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,43,2850,0,0,1,0,0,0,0,1,0,0,36,30,0,Middle-Aged (31-45),Low Income,Inactive (>60d),Bronze Spender,Small Family (1 Kid),Single,Graduation,Long-term Member,Wines,42,0,Never Accepted,No Acceptance
72570.0,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,36,2224,0,1,0,0,0,0,0,1,0,0,865,641,0,Middle-Aged (31-45),High Income,Inactive (>60d),Gold Spender,No Children,Married,Graduation,New Member,Wines,1089,0,Never Accepted,No Acceptance
34529.0,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,44,2812,0,1,0,0,0,0,0,0,1,0,121,80,0,Middle-Aged (31-45),Low Income,Inactive (>60d),Silver Spender,Small Family (1 Kid),Married,Master,Long-term Member,Wines,162,0,Never Accepted,No Acceptance
70792.0,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,69,2667,0,0,0,0,1,0,0,1,0,0,1158,1044,0,Elderly (>60),High Income,Inactive (>60d),Gold Spender,No Children,Widow,Graduation,Long-term Member,MeatProducts,1272,0,Never Accepted,No Acceptance
63211.0,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,38,2763,0,1,0,0,0,0,0,1,0,0,1028,883,0,Middle-Aged (31-45),High Income,Active (0-30d),Gold Spender,No Children,Married,Graduation,Long-term Member,MeatProducts,1173,0,Never Accepted,No Acceptance
83891.0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,46,2168,0,1,0,0,0,0,0,0,1,0,801,786,0,Senior (46-60),High Income,Active (0-30d),Gold Spender,Small Family (1 Kid),Married,Master,New Member,MeatProducts,816,0,Never Accepted,No Acceptance
36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,52,2614,0,0,1,0,0,0,0,1,0,0,71,68,0,Senior (46-60),Low Income,At-Risk (31-60d),Bronze Spender,Large Family (>1 Kid),Single,Graduation,Established,MeatProducts,74,0,Never Accepted,No Acceptance
39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,66,2661,0,0,0,1,0,0,0,1,0,0,122,110,0,Elderly (>60),Low Income,Active (0-30d),Silver Spender,Small Family (1 Kid),Together,Graduation,Long-term Member,Wines,134,0,Never Accepted,No Acceptance
51141.0,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,80,2515,0,0,1,0,0,0,0,0,0,1,151,145,0,Elderly (>60),Medium Income,Inactive (>60d),Silver Spender,No Children,Single,PhD,Established,Wines,157,0,Never Accepted,No Acceptance
56939.0,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,44,2443,0,1,0,0,0,0,0,1,0,0,512,463,0,Middle-Aged (31-45),Medium Income,Active (0-30d),Silver Spender,Small Family (1 Kid),Married,Graduation,Established,Wines,561,0,Never Accepted,No Acceptance
80872.0,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,69,2207,0,0,1,0,0,0,0,1,0,0,1228,1120,0,Elderly (>60),High Income,At-Risk (31-60d),Gold Spender,No Children,Single,Graduation,New Member,MeatProducts,1336,0,Never Accepted,No Acceptance
72335.0,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,44,2844,0,0,0,1,0,0,0,0,0,1,2092,2092,0,Middle-Aged (31-45),High Income,Active (0-30d),Gold Spender,No Children,Together,PhD,Long-term Member,Wines,2092,0,Never Accepted,No Acceptance
61798.0,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,56,2377,0,0,1,0,0,0,0,0,0,1,450,437,0,Senior (46-60),Medium Income,Active (0-30d),Silver Spender,No Children,Single,PhD,New Member,Wines,463,0,Never Accepted,No Acceptance
76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,70,2216,0,0,0,0,1,0,0,0,0,1,1098,1066,0,Elderly (>60),High Income,At-Risk (31-60d),Gold Spender,No Children,Widow,PhD,New Member,Wines,1130,0,Never Accepted,No Acceptance
29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,44,2322,0,0,0,1,0,0,0,1,0,0,19,18,0,Middle-Aged (31-45),Low Income,At-Risk (31-60d),Bronze Spender,Small Family (1 Kid),Together,Graduation,New Member,Wines,20,0,Never Accepted,No Acceptance
46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,64,2774,0,0,1,0,0,0,0,1,0,0,350,323,1,Elderly (>60),Medium Income,At-Risk (31-60d),Silver Spender,Small Family (1 Kid),Single,Graduation,Long-term Member,Wines,377,1,Occasional Responder,Campaign 3
56551.0,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,70,2212,0,0,0,0,1,0,0,0,0,1,122,106,0,Elderly (>60),Medium Income,At-Risk (31-60d),Silver Spender,Large Family (>1 Kid),Widow,PhD,New Member,Wines,138,0,Never Accepted,No Acceptance
70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,55,2520,0,1,0,0,0,0,0,0,1,0,923,834,0,Senior (46-60),High Income,At-Risk (31-60d),Gold Spender,Small Family (1 Kid),Married,Master,Established,Wines,1012,0,Never Accepted,No Acceptance
71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,58,2514,0,0,0,0,1,0,0,0,0,1,1606,1446,3,Senior (46-60),High Income,Active (0-30d),Gold Spender,No Children,Widow,PhD,Established,Wines,1766,3,Campaign Enthusiast,Campaign 2
44359.0,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,42,2171,0,1,0,0,0,0,0,1,0,0,44,43,0,Middle-Aged (31-45),Medium Income,Active (0-30d),Bronze Spender,Large Family (>1 Kid),Married,Graduation,New Member,Wines,45,0,Never Accepted,No Acceptance
40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,68,2578,0,0,1,0,0,0,0,1,0,0,118,75,0,Elderly (>60),Medium Income,At-Risk (31-60d),Silver Spender,Large Family (>1 Kid),Single,Graduation,Established,Wines,161,0,Never Accepted,No Acceptance
48877.0,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,54,2334,1,0,0,0,0,0,0,1,0,0,120,96,0,Senior (46-60),Medium Income,Active (0-30d),Silver Spender,Small Family (1 Kid),Divorced,Graduation,New Member,Wines,144,0,Never Accepted,No Acceptance
74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0,73,2468,0,0,0,1,0,0,0,1,0,0,1685,1636,0,Elderly (>60),High Income,At-Risk (31-60d),Gold Spender,No Children,Together,Graduation,Established,MeatProducts,1734,0,Never Accepted,No Acceptance
64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,48,2409,0,0,0,1,0,0,0,1,0,0,730,637,0,Senior (46-60),High Income,At-Risk (31-60d),Silver Spender,Small Family (1 Kid),Together,Graduation,Established,Wines,823,0,Never Accepted,No Acceptance
77226.0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,57,2280,0,0,0,1,0,0,0,1,0,0,1117,1096,0,Senior (46-60),High Income,Active (0-30d),Gold Spender,Small Family (1 Kid),Together,Graduation,New Member,Wines,1138,0,Never Accepted,No Acceptance
72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1,71,2646,0,0,0,0,1,0,0,1,0,0,1376,1323,1,Elderly (>60),High Income,At-Risk (31-60d),Gold Spender,No Children,Widow,Graduation,Long-term Member,MeatProducts,1429,1,Occasional Responder,Campaign 1
85738.0,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0,42,2316,0,0,0,1,0,0,0,0,1,0,1358,1345,2,Middle-Aged (31-45),High Income,At-Risk (31-60d),Gold Spender,No Children,Together,Master,New Member,Wines,1371,2,Occasional Responder,Campaign 4
55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11,0,54,2659,1,0,0,0,0,0,0,1,0,0,956,930,1,Senior (46-60),Medium Income,Active (0-30d),Gold Spender,Small Family (1 Kid),Divorced,Graduation,Long-term Member,Wines,982,1,Occasional Responder,Campaign 3
39062.0,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0,37,2255,0,0,1,0,0,0,0,1,0,0,32,20,1,Middle-Aged (31-45),Low Income,Active (0-30d),Bronze Spender,Small Family (1 Kid),Single,Graduation,New Member,Wines,44,1,Occasional Responder,Campaign 3
34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,49,2703,0,0,0,1,0,0,0,1,0,0,303,288,0,Senior (46-60),Low Income,Active (0-30d),Silver Spender,Large Family (>1 Kid),Together,Graduation,Long-term Member,Wines,318,0,Never Accepted,No Acceptance
40794.0,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,45,2607,0,1,0,0,0,0,0,1,0,0,384,334,0,Middle-Aged (31-45),Medium Income,Active (0-30d),Silver Spender,Small Family (1 Kid),Married,Graduation,Established,Wines,434,0,Never Accepted,No Acceptance
54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,49,2393,0,1,0,0,0,1,0,0,0,0,180,162,0,Senior (46-60),Medium Income,Inactive (>60d),Silver Spender,Large Family (>1 Kid),Married,2n Cycle,New Member,Wines,198,0,Never Accepted,No Acceptance
4428.0,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11,0,51,2426,0,1,0,0,0,0,0,1,0,0,38,-283,0,Senior (46-60),Low Income,Active (0-30d),Bronze Spender,Small Family (1 Kid),Married,Graduation,Established,GoldProds,359,0,Never Accepted,No Acceptance
32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0,57,2855,0,1,0,0,0,1,0,0,0,0,523,470,0,Senior (46-60),Low Income,At-Risk (31-60d),Silver Spender,No Children,Married,2n Cycle,Long-term Member,FishProducts,576,0,Never Accepted,No Acceptance
38236.0,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0,52,2441,0,0,1,0,0,0,0,0,0,1,78,68,0,Senior (46-60),Low Income,Active (0-30d),Bronze Spender,Large Family (>1 Kid),Single,PhD,Established,Wines,88,0,Never Accepted,No Acceptance
36781.0,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,41,2239,0,1,0,0,0,0,0,1,0,0,50,37,0,Middle-Aged (31-45),Low Income,Active (0-30d),Bronze Spender,Small Family (1 Kid),Married,Graduation,New Member,Wines,63,0,Never Accepted,No Acceptance
31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1,36,2730,0,0,1,0,0,0,0,0,1,0,18,9,1,Middle-Aged (31-45),Low Income,At-Risk (31-60d),Bronze Spender,Small Family (1 Kid),Single,Master,Long-term Member,MeatProducts,27,1,Occasional Responder,Campaign 3
24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0,36,2646,0,1,0,0,0,0,0,1,0,0,149,105,0,Middle-Aged (31-45),Low Income,Inactive (>60d),Silver Spender,Small Family (1 Kid),Married,Graduation,Long-term Member,MeatProducts,193,0,Never Accepted,No Acceptance
25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,46,2808,1,0,0,0,0,0,0,0,0,1,90,79,0,Senior (46-60),Low Income,Active (0-30d),Bronze Spender,Small Family (1 Kid),Divorced,PhD,Long-term Member,Wines,101,0,Never Accepted,No Acceptance
58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,58,2543,0,1,0,0,0,0,0,0,1,0,118,96,0,Senior (46-60),Medium Income,Active (0-30d),Silver Spender,Small Family (1 Kid),Married,Master,Established,Wines,140,0,Never Accepted,No Acceptance
53201.0,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,45,2661,0,0,1,0,0,0,0,1,0,0,388,361,0,Middle-Aged (31-45),Medium Income,At-Risk (31-60d),Silver Spender,Large Family (>1 Kid),Single,Graduation,Long-term Member,Wines,415,0,Never Accepted,No Acceptance
21994.0,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0,63,2711,0,0,0,1,0,0,0,1,0,0,19,16,0,Elderly (>60),Low Income,Active (0-30d),Bronze Spender,Small Family (1 Kid),Together,Graduation,Long-term Member,Wines,22,0,Never Accepted,No Acceptance
57113.0,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0,42,2667,0,1,0,0,0,0,0,1,0,0,221,179,0,Middle-Aged (31-45),Medium Income,At-Risk (31-60d),Silver Spender,Large Family (>1 Kid),Married,Graduation,Long-term Member,Wines,263,0,Never Accepted,No Acceptance
51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,3,11,0,29,2531,0,1,0,0,0,0,0,1,0,0,276,159,0,Young Adult (<30),Medium Income,At-Risk (31-60d),Silver Spender,No Children,Married,Graduation,Established,GoldProds,393,0,Never Accepted,No Acceptance
23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0,34,2410,0,1,0,0,0,0,0,1,0,0,118,89,0,Middle-Aged (31-45),Low Income,At-Risk (31-60d),Silver Spender,Small Family (1 Kid),Married,Graduation,Established,MeatProducts,147,0,Never Accepted,No Acceptance
58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0,64,2236,0,1,0,0,0,0,0,1,0,0,392,341,0,Elderly (>60),Medium Income,At-Risk (31-60d),Silver Spender,Small Family (1 Kid),Married,Graduation,New Member,Wines,443,0,Never Accepted,No Acceptance
72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11,1,57,2354,1,0,0,0,0,0,0,0,0,1,1903,1848,1,Senior (46-60),High Income,Active (0-30d),Gold Spender,No Children,Divorced,PhD,New Member,Wines,1958,1,Occasional Responder,Campaign 1
39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0,49,2617,0,1,0,0,0,0,0,0,1,0,153,132,0,Senior (46-60),Low Income,Inactive (>60d),Silver Spender,Small Family (1 Kid),Married,Master,Established,Wines,174,0,Never Accepted,No Acceptance
91712.0,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,3,11,1,73,2414,0,0,1,0,0,0,0,0,1,0,2169,2121,1,Elderly (>60),High Income,At-Risk (31-60d),Gold Spender,No Children,Single,Master,Established,Wines,2217,1,Occasional Responder,Campaign 5
13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0,60,2597,0,0,0,1,0,0,0,1,0,0,20,15,0,Senior (46-60),Low Income,Inactive (>60d),Bronze Spender,Large Family (>1 Kid),Together,Graduation,Established,MeatProducts,25,0,Never Accepted,No Acceptance
79205.0,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,3,11,1,45,2828,0,1,0,0,0,0,0,1,0,0,851,807,1,Middle-Aged (31-45),High Income,Inactive (>60d),Gold Spender,No Children,Married,Graduation,Long-term Member,Wines,895,1,Occasional Responder,Campaign 1
56559.0,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0,45,2710,0,0,0,1,0,0,0,0,0,1,453,422,0,Middle-Aged (31-45),Medium Income,At-Risk (31-60d),Silver Spender,Small Family (1 Kid),Together,PhD,Long-term Member,Wines,484,0,Never Accepted,No Acceptance
32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,3,11,0,47,2688,0,1,0,0,0,0,0,0,0,1,390,367,1,Senior (46-60),Low Income,At-Risk (31-60d),Silver Spender,Small Family (1 Kid),Married,PhD,Long-term Member,Wines,413,1,Occasional Responder,Campaign 3
67506.0,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11,0,40,2337,0,0,1,0,0,1,0,0,0,0,264,197,0,Middle-Aged (31-45),High Income,Inactive (>60d),Silver Spender,Small Family (1 Kid),Single,2n Cycle,New Member,Wines,331,0,Never Accepted,No Acceptance
24206.0,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,50,2637,0,0,1,0,0,0,0,1,0,0,22,19,0,Senior (46-60),Low Income,Inactive (>60d),Bronze Spender,Small Family (1 Kid),Single,Graduation,Long-term Member,MeatProducts,25,0,Never Accepted,No Acceptance
28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,53,2346,1,0,0,0,0,0,0,0,0,1,13,13,0,Senior (46-60),Low Income,At-Risk (31-60d),Bronze Spender,Small Family (1 Kid),Divorced,PhD,New Member,MeatProducts,13,0,Never Accepted,No Acceptance
22979.0,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1,50,2820,0,1,0,0,0,0,0,1,0,0,93,71,0,Senior (46-60),Low Income,Active (0-30d),Silver Spender,Small Family (1 Kid),Married,Graduation,Long-term Member,GoldProds,115,0,Never Accepted,No Acceptance
33279.0,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0,54,2176,0,0,1,0,0,0,0,1,0,0,16,16,0,Senior (46-60),Low Income,Active (0-30d),Bronze Spender,No Children,Single,Graduation,New Member,Wines,16,0,Never Accepted,No Acceptance
46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,48,2443,0,0,1,0,0,0,0,0,1,0,84,76,0,Senior (46-60),Medium Income,Active (0-30d),Bronze Spender,Large Family (>1 Kid),Single,Master,Established,Wines,92,0,Never Accepted,No Acceptance
30368.0,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,3,11,0,43,2393,0,1,0,0,0,0,0,1,0,0,50,48,0,Middle-Aged (31-45),Low Income,Inactive (>60d),Bronze Spender,Small Family (1 Kid),Married,Graduation,New Member,Wines,52,0,Never Accepted,No Acceptance
63684.0,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,3,11,0,50,2739,0,1,0,0,0,0,0,1,0,0,1384,1304,0,Senior (46-60),High Income,Inactive (>60d),Gold Spender,Small Family (1 Kid),Married,Graduation,Long-term Member,Wines,1464,0,Never Accepted,No Acceptance
41638.0,0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,3,11,0,56,2660,1,0,0,0,0,0,0,1,0,0,350,259,1,Senior (46-60),Medium Income,Inactive (>60d),Silver Spender,Small Family (1 Kid),Divorced,Graduation,Long-term Member,Wines,441,1,Occasional Responder,Campaign 3
68805.0,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,3,11,0,61,2444,1,0,0,0,0,0,0,0,0,1,263,243,0,Elderly (>60),High Income,Inactive (>60d),Silver Spender,Small Family (1 Kid),Divorced,PhD,Established,Wines,283,0,Never Accepted,No Acceptance
65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11,0,54,2278,0,0,0,1,0,0,0,0,0,1,712,677,0,Senior (46-60),High Income,Inactive (>60d),Silver Spender,Small Family (1 Kid),Together,PhD,New Member,Wines,747,0,Never Accepted,No Acceptance
71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,3,11,0,62,2564,1,0,0,0,0,0,0,1,0,0,1784,1698,0,Elderly (>60),High Income,Inactive (>60d),Gold Spender,No Children,Divorced,Graduation,Established,MeatProducts,1870,0,Never Accepted,No Acceptance
39146.0,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,3,11,0,34,2659,0,0,1,0,0,0,0,1,0,0,153,141,0,Middle-Aged (31-45),Low Income,Active (0-30d),Silver Spender,Small Family (1 Kid),Single,Graduation,Long-term Member,Wines,165,0,Never Accepted,No Acceptance
34445.0,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,3,11,0,39,2677,0,1,0,0,0,0,1,0,0,0,809,779,0,Middle-Aged (31-45),Low Income,Inactive (>60d),Gold Spender,No Children,Married,Basic,Long-term Member,Wines,839,0,Never Accepted,No Acceptance
68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1,62,2850,0,0,1,0,0,0,0,1,0,0,1614,1573,0,Elderly (>60),High Income,At-Risk (31-60d),Gold Spender,No Children,Single,Graduation,Long-term Member,Wines,1655,0,Never Accepted,No Acceptance
37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,45,2616,0,1,0,0,0,1,0,0,0,0,17,11,0,Middle-Aged (31-45),Low Income,At-Risk (31-60d),Bronze Spender,Large Family (>1 Kid),Married,2n Cycle,Established,Wines,23,0,Never Accepted,No Acceptance
36790.0,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1,37,2644,0,1,0,0,0,0,0,1,0,0,56,46,0,Middle-Aged (31-45),Low Income,Active (0-30d),Bronze Spender,No Children,Married,Graduation,Long-term Member,SweetProducts,66,0,Never Accepted,No Acceptance
27943.0,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,3,11,0,53,2599,0,0,0,1,0,0,0,1,0,0,34,31,0,Senior (46-60),Low Income,Inactive (>60d),Bronze Spender,Large Family (>1 Kid),Together,Graduation,Established,MeatProducts,37,0,Never Accepted,No Acceptance
22263.0,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,3,11,0,69,2250,1,0,0,0,0,0,0,1,0,0,19,17,0,Elderly (>60),Low Income,At-Risk (31-60d),Bronze Spender,Large Family (>1 Kid),Divorced,Graduation,New Member,Wines,21,0,Never Accepted,No Acceptance
30261.0,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,3,11,0,48,2801,0,0,0,1,0,0,0,1,0,0,16,10,0,Senior (46-60),Low Income,Inactive (>60d),Bronze Spender,Large Family (>1 Kid),Together,Graduation,Long-term Member,Wines,22,0,Never Accepted,No Acceptance
28587.0,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11,0,42,2296,0,0,0,1,0,0,0,1,0,0,65,52,0,Middle-Aged (31-45),Low Income,At-Risk (31-60d),Bronze Spender,Small Family (1 Kid),Together,Graduation,New Member,Wines,78,0,Never Accepted,No Acceptance
43815.0,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11,0,38,2609,0,1,0,0,0,0,0,0,1,0,64,49,0,Middle-Aged (31-45),Medium Income,At-Risk (31-60d),Bronze Spender,Small Family (1 Kid),Married,Master,Established,MeatProducts,79,0,Never Accepted,No Acceptance
48195.0,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,3,11,0,64,2318,0,1,0,0,0,0,0,1,0,0,260,255,0,Elderly (>60),Medium Income,At-Risk (31-60d),Silver Spender,Large Family (>1 Kid),Married,Graduation,New Member,Wines,265,0,Never Accepted,No Acceptance
77027.0,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,3,11,0,68,2303,0,1,0,0,0,0,0,0,1,0,1164,1153,0,Elderly (>60),High Income,Active (0-30d),Gold Spender,Small Family (1 Kid),Married,Master,New Member,Wines,1175,0,Never Accepted,No Acceptance
71322.0,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,3,11,0,55,2657,0,1,0,0,0,0,0,0,0,1,1101,897,0,Senior (46-60),High Income,At-Risk (31-60d),Gold Spender,Small Family (1 Kid),Married,PhD,Long-term Member,Wines,1305,0,Never Accepted,No Acceptance
32765.0,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11,0,41,2285,0,1,0,0,0,0,0,0,1,0,43,40,0,Middle-Aged (31-45),Low Income,At-Risk (31-60d),Bronze Spender,Small Family (1 Kid),Married,Master,New Member,MeatProducts,46,0,Never Accepted,No Acceptance
29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,55,2633,0,0,0,1,0,0,0,1,0,0,17,9,0,Senior (46-60),Low Income,Active (0-30d),Bronze Spender,Large Family (>1 Kid),Together,Graduation,Long-term Member,Wines,25,0,Never Accepted,No Acceptance
23272.0,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,3,11,0,67,2414,1,0,0,0,0,0,0,1,0,0,34,22,0,Elderly (>60),Low Income,Active (0-30d),Bronze Spender,No Children,Divorced,Graduation,Established,Wines,46,0,Never Accepted,No Acceptance
49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,71,2819,0,0,0,1,0,0,0,0,1,0,832,790,1,Elderly (>60),Medium Income,Active (0-30d),Gold Spender,Small Family (1 Kid),Together,Master,Long-term Member,Wines,874,1,Occasional Responder,Campaign 3
7500.0,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11,0,35,2856,0,0,0,1,0,1,0,0,0,0,66,32,0,Middle-Aged (31-45),Low Income,Inactive (>60d),Bronze Spender,Small Family (1 Kid),Together,2n Cycle,Long-term Member,GoldProds,100,0,Never Accepted,No Acceptance
68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11,1,73,2635,0,0,0,0,1,0,0,0,0,1,894,858,1,Elderly (>60),High Income,Inactive (>60d),Gold Spender,Small Family (1 Kid),Widow,PhD,Long-term Member,Wines,930,1,Occasional Responder,Campaign 3
