Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,education_category,prob_response
82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,58,2477,0,0,0,1,0,1,0,0,0,0,1282.0,1182,1,2n Cycle,0.07860514049694585
37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,44,2301,0,0,1,0,0,0,0,1,0,0,76.0,68,0,Graduation,0.03546257923204366
34074.0,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,68,2510,0,0,0,1,0,0,0,1,0,0,188.0,121,1,Graduation,0.06092472177250642
28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,60,2539,0,1,0,0,0,0,0,0,1,0,23.0,3,0,Master,0.06917948557235584
62535.0,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,65,2428,0,0,1,0,0,0,0,1,0,0,346.0,294,0,Graduation,0.10643587308397233
36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,43,2233,0,0,1,0,0,0,0,0,1,0,67.0,58,0,Master,0.037624547066226074
63404.0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,56,2182,0,0,0,1,0,0,0,1,0,0,885.0,868,1,Graduation,0.043462090040668366
75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,39,2217,0,0,0,1,0,1,0,0,0,0,767.0,711,0,2n Cycle,0.2163851855592188
78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,44,2161,0,0,0,1,0,0,0,1,0,0,996.0,813,0,Graduation,0.039665907945525714
75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,46,2782,0,0,0,1,0,0,0,1,0,0,1884.0,1847,1,Graduation,0.26336228690170876
59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,69,2586,0,0,0,1,0,0,0,0,1,0,149.0,113,0,Master,0.023768734413716592
37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,54,2625,0,0,1,0,0,0,0,1,0,0,394.0,355,0,Graduation,0.20038911125830156
44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,69,2329,0,1,0,0,0,0,0,1,0,0,23.0,12,1,Graduation,0.02644586618191411
53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,62,2545,0,0,0,1,0,0,0,1,0,0,825.0,743,0,Graduation,0.2369960662595477
7144.0,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,54,2363,0,0,1,0,0,0,0,0,0,1,125.0,-166,0,PhD,0.032470316346499196
18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,56,2549,0,0,1,0,0,0,0,1,0,0,34.0,24,0,Graduation,0.03368010457589251
90369.0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,64,2221,0,1,0,0,0,0,0,1,0,0,1571.0,1554,0,Graduation,0.5229239939611723
63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,46,2760,0,0,1,0,0,0,0,0,0,1,1760.0,1723,1,PhD,0.32918649847936715
37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,54,2792,0,0,0,1,0,0,0,1,0,0,39.0,38,0,Graduation,0.06978585395605784
46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,57,2749,0,0,1,0,0,0,0,0,0,1,1021.0,899,0,PhD,0.13653837059560062
79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,51,2160,0,1,0,0,0,0,0,0,1,0,897.0,880,1,Master,0.05917351720812288
63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,28,2684,0,0,0,1,0,0,0,1,0,0,1432.0,1362,1,Graduation,0.2323136685936318
72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,66,2659,1,0,0,0,0,0,0,1,0,0,1188.0,1038,0,Graduation,0.4063239393374978
21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,37,2502,0,0,0,1,0,0,0,0,0,1,26.0,25,0,PhD,0.04632919759959545
58582.0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,38,2433,0,0,0,1,0,1,0,0,0,0,721.0,679,1,2n Cycle,0.21876736459329071
72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,69,2504,0,0,1,0,0,0,0,1,0,0,1178.0,1025,0,Graduation,0.11563857078090738
50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,64,2461,0,1,0,0,0,0,0,1,0,0,491.0,457,0,Graduation,0.02912841469778101
32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,59,2173,0,0,0,1,0,0,0,0,0,1,8.0,7,0,PhD,0.16776912134902264
62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,58,2242,0,0,0,1,0,0,0,1,0,0,892.0,831,1,Graduation,0.042529735248052904
44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,49,2420,1,0,0,0,0,0,0,0,1,0,65.0,62,0,Master,0.11180626618048285
33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,49,2427,0,0,1,0,0,0,0,0,1,0,119.0,107,0,Master,0.12368594063567769
63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,52,2483,0,1,0,0,0,0,0,1,0,0,720.0,558,0,Graduation,0.07969227219982046
52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,42,2822,0,0,0,1,0,1,0,0,0,0,917.0,685,0,2n Cycle,0.07883584957869377
25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,51,2446,0,1,0,0,0,0,0,1,0,0,28.0,19,0,Graduation,0.08267279329820044
54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,55,2467,0,0,0,0,1,0,0,0,0,1,338.0,288,0,PhD,0.017620105336156242
78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,34,2658,0,0,0,1,0,0,0,1,0,0,1262.0,1096,0,Graduation,0.3763514238203003
80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,62,2561,0,1,0,0,0,0,0,0,1,0,1541.0,1449,0,Master,0.12050614713792505
22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,45,2562,0,0,0,1,0,0,0,0,1,0,125.0,77,0,Master,0.16434369571458904
29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,33,2423,0,0,1,0,0,0,0,1,0,0,90.0,81,0,Graduation,0.14158462137319416
44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,61,2630,0,0,0,1,0,0,0,1,0,0,184.0,153,0,Graduation,0.11413952425983367
54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,58,2656,0,1,0,0,0,0,0,0,0,1,894.0,859,0,PhD,0.092065219072972
48186.0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,46,2260,0,0,0,1,0,0,0,1,0,0,185.0,151,0,Graduation,0.09656032086529955
54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,43,2450,0,1,0,0,0,0,0,1,0,0,152.0,130,0,Graduation,0.18706217047299248
41580.0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,42,2725,0,0,0,1,0,0,0,1,0,0,89.0,86,0,Graduation,0.15432981357583078
80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,50,2452,0,1,0,0,0,0,0,0,0,1,986.0,920,0,PhD,0.24638179672046315
47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,63,2623,0,1,0,0,0,0,0,1,0,0,255.0,235,1,Graduation,0.044265489991082686
62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,65,2854,0,1,0,0,0,1,0,0,0,0,395.0,203,0,2n Cycle,0.06439971777994087
57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,66,2804,1,0,0,0,0,0,0,0,0,1,1486.0,1310,0,PhD,0.3248024090025657
32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,38,2662,0,0,0,1,0,0,0,0,0,1,152.0,145,0,PhD,0.07683746242455664
84953.0,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,67,2550,0,0,0,0,1,0,0,0,1,0,952.0,880,3,Master,0.05636615728639117
27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,52,2226,1,0,0,0,0,0,0,0,1,0,32.0,29,0,Master,0.03243092750763194
68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,63,2461,0,0,0,1,0,0,0,0,1,0,957.0,872,0,Master,0.05820942436582218
65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,55,2363,0,0,0,1,0,0,0,0,1,0,384.0,373,0,Master,0.10431953096038336
86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,45,2814,0,1,0,0,0,0,0,0,0,1,494.0,431,3,PhD,0.10734310703348504
4023.0,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,57,2165,0,1,0,0,0,0,0,0,0,1,8.0,7,0,PhD,0.18312482319234263
30093.0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,30,2515,0,1,0,0,0,0,0,1,0,0,53.0,37,0,Graduation,0.10434982890897182
57705.0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,54,2328,0,1,0,0,0,0,0,0,0,1,446.0,406,0,PhD,0.13852812893373467
25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,32,2306,0,0,1,0,0,0,0,1,0,0,25.0,16,0,Graduation,0.05305682657016293
83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,25,2808,0,0,1,0,0,1,0,0,0,0,1298.0,1231,2,2n Cycle,0.17268640643170907
22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,45,2565,0,0,0,1,0,0,0,1,0,0,11.0,9,0,Graduation,0.03899292528144643
72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,42,2767,0,1,0,0,0,0,0,0,0,1,1348.0,1295,0,PhD,0.19333630927974108
64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,59,2693,0,0,0,1,0,0,0,1,0,0,1544.0,1514,0,Graduation,0.6439837755215535
82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,36,2451,0,0,1,0,0,0,0,0,0,1,1285.0,1247,0,PhD,0.2853486318253582
74290.0,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,49,2480,1,0,0,0,0,0,0,0,1,0,1205.0,1193,2,Master,0.12182891559670125
58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,69,2748,0,0,1,0,0,0,0,0,1,0,90.0,77,0,Master,0.03712373440877602
21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,44,2519,0,0,0,1,0,0,0,0,1,0,66.0,48,0,Master,0.02422790121168817
70116.0,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,48,2678,0,1,0,0,0,0,0,0,0,1,1507.0,1478,0,PhD,0.20636745871526144
54006.0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,35,2808,0,0,0,1,0,0,0,1,0,0,484.0,387,0,Graduation,0.14293920052164513
69063.0,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,54,2758,0,1,0,0,0,0,0,0,0,1,902.0,876,0,PhD,0.23648419530726666
11448.0,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,45,2355,1,0,0,0,0,1,0,0,0,0,8.0,2,0,2n Cycle,0.13832657558439726
61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,41,2485,0,0,1,0,0,0,0,1,0,0,397.0,370,0,Graduation,0.046772914407123826
70886.0,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,49,2417,0,1,0,0,0,0,0,1,0,0,907.0,854,0,Graduation,0.13463338084196633
69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,38,2756,0,1,0,0,0,0,0,1,0,0,1460.0,1365,1,Graduation,0.5372638862836104
60208.0,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,47,2789,0,0,0,0,1,0,0,1,0,0,597.0,538,1,Graduation,0.269561151015396
32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,52,2455,0,0,0,1,0,0,0,0,1,0,47.0,39,0,Master,0.03970550459874796
34738.0,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,36,2208,0,0,1,0,0,0,0,1,0,0,18.0,16,0,Graduation,0.07029172472613299
30538.0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,49,2795,0,0,0,1,0,0,0,0,1,0,347.0,327,0,Master,0.22014938665100534
82326.0,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,43,2270,0,0,0,1,0,1,0,0,0,0,2074.0,1891,3,2n Cycle,0.6539624527491856
26642.0,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,53,2279,1,0,0,0,0,0,0,0,0,1,34.0,26,0,PhD,0.05128386512394043
69932.0,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,56,2541,1,0,0,0,0,0,0,1,0,0,992.0,935,0,Graduation,0.04728744818138508
44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,48,2233,0,0,1,0,0,0,0,1,0,0,40.0,32,0,Graduation,0.028037656161741715
60200.0,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,72,2702,0,0,1,0,0,0,0,0,0,1,659.0,633,0,PhD,0.22946006069255018
49638.0,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,68,2230,1,0,0,0,0,0,0,1,0,0,39.0,39,0,Graduation,0.019242287597874726
23830.0,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,33,2301,0,0,1,0,0,1,0,0,0,0,27.0,11,0,2n Cycle,0.1556488579962687
33051.0,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,61,2841,0,0,0,0,1,0,0,0,1,0,616.0,397,0,Master,0.2632740577647873
72905.0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,62,2318,0,1,0,0,0,0,0,1,0,0,1312.0,1109,1,Graduation,0.21167374083879795
69702.0,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,69,2654,0,0,0,1,0,0,0,0,0,1,982.0,925,0,PhD,0.29783324732161326
70300.0,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,45,2508,1,0,0,0,0,0,0,1,0,0,1550.0,1504,0,Graduation,0.2464456471439252
70643.0,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,36,2781,0,1,0,0,0,0,0,0,0,1,1795.0,1762,0,PhD,0.3610747422297538
30396.0,1,0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,51,2219,0,1,0,0,0,0,0,0,0,1,22.0,10,1,PhD,0.14100340650178872
50616.0,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,52,2231,1,0,0,0,0,0,0,0,0,1,145.0,141,0,PhD,0.034558786068098236
62772.0,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,51,2565,0,0,1,0,0,0,0,0,1,0,838.0,730,1,Master,0.06927644912451525
30298.0,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,35,2200,0,0,1,0,0,0,0,0,0,1,28.0,28,0,PhD,0.050713483068024603
52413.0,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,36,2762,0,0,1,0,0,0,0,1,0,0,438.0,426,0,Graduation,0.07794425670244688
44155.0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,63,2320,0,1,0,0,0,0,0,0,0,1,32.0,18,0,PhD,0.1056014292226255
86979.0,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,49,2393,1,0,0,0,0,0,0,0,0,1,1667.0,1632,1,PhD,0.22953150743099562
76532.0,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,45,2452,0,0,0,1,0,0,0,1,0,0,790.0,760,0,Graduation,0.17669742882624034
42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,38,2647,0,1,0,0,0,0,0,1,0,0,355.0,328,1,Graduation,0.051855030099545174
67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,32,2826,0,1,0,0,0,0,0,0,0,1,1954.0,1782,0,PhD,0.3173406468481015
88420.0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,31,2217,0,0,0,1,0,0,0,0,1,0,1916.0,1763,3,Master,0.2343895237109048
31158.0,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,35,2677,0,1,0,0,0,0,0,1,0,0,67.0,62,0,Graduation,0.06420845538634823
61671.0,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,52,2185,1,0,0,0,0,0,0,1,0,0,704.0,676,2,Graduation,0.16842307600958822
69719.0,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,46,2193,0,0,1,0,0,0,0,1,0,0,758.0,715,0,Graduation,0.029203744856758466
49160.0,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,71,2411,1,0,0,0,0,0,0,1,0,0,221.0,206,0,Graduation,0.07424635071237741
24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,42,2817,0,0,0,1,0,0,1,0,0,0,44.0,8,1,Basic,0.08545119774764084
90933.0,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,66,2249,0,0,1,0,0,0,0,0,0,1,1606.0,1527,1,PhD,0.1173545656870525
59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,70,2540,0,0,0,1,0,0,0,0,0,1,493.0,479,0,PhD,0.03912770448935102
45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,56,2650,0,1,0,0,0,0,0,0,0,1,64.0,60,0,PhD,0.1397913242140704
22148.0,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,37,2236,0,0,1,0,0,0,0,1,0,0,38.0,27,0,Graduation,0.12307111068368966
73395.0,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,33,2262,0,1,0,0,0,0,0,0,1,0,386.0,375,0,Master,0.014993468577873656
29819.0,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,49,2407,1,0,0,0,0,0,0,1,0,0,37.0,35,0,Graduation,0.04254331243693506
45688.0,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,52,2314,0,1,0,0,0,0,0,1,0,0,297.0,288,1,Graduation,0.11552510110614286
62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,66,2573,0,1,0,0,0,0,0,1,0,0,923.0,870,0,Graduation,0.13097498205107028
60491.0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,49,2455,0,1,0,0,0,0,0,0,0,1,952.0,876,0,PhD,0.07674349554082582
33235.0,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,34,2303,0,0,0,1,0,0,0,1,0,0,64.0,58,0,Graduation,0.04992428722300431
35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,61,2626,0,1,0,0,0,0,0,1,0,0,41.0,36,0,Graduation,0.058817785000968285
31535.0,1,0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,40,2435,0,1,0,0,0,0,0,0,1,0,32.0,13,1,Master,0.027086838928910152
92556.0,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,60,2229,0,0,0,1,0,1,0,0,0,0,1235.0,1207,0,2n Cycle,0.20305772729195276
67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,50,2755,0,0,1,0,0,0,0,1,0,0,1383.0,1276,1,Graduation,0.3678901648104709
80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,49,2782,0,0,0,1,0,0,0,0,1,0,1549.0,1534,0,Master,0.14590110796145714
77870.0,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,53,2835,0,1,0,0,0,0,0,1,0,0,1682.0,1549,2,Graduation,0.16147209928981301
52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,57,2679,0,0,0,0,1,0,0,0,0,1,1024.0,850,0,PhD,0.311781736268546
57107.0,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,52,2833,0,0,1,0,0,0,0,1,0,0,279.0,142,2,Graduation,0.052629112691858174
18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,30,2657,0,1,0,0,0,0,0,1,0,0,67.0,49,0,Graduation,0.14182047187371877
36038.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,39,2553,0,0,1,0,0,0,0,0,0,1,40.0,33,0,PhD,0.0344697705218663
20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,44,2653,0,0,1,0,0,0,0,1,0,0,119.0,101,0,Graduation,0.11454625846861402
34230.0,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,55,2709,0,0,0,1,0,0,0,0,0,1,19.0,17,0,PhD,0.04194155287944455
31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,43,2166,0,0,1,0,0,1,0,0,0,0,47.0,24,0,2n Cycle,0.12663897147629588
70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,48,2320,0,1,0,0,0,1,0,0,0,0,724.0,539,0,2n Cycle,0.07120055610331798
91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,64,2776,0,0,1,0,0,0,0,1,0,0,1649.0,1622,4,Graduation,0.14378806662297425
77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,77,2430,0,0,1,0,0,0,0,0,1,0,1702.0,1669,1,Master,0.33856287425822745
80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,61,2696,0,0,1,0,0,0,0,1,0,0,1169.0,1147,0,Graduation,0.24324016354472805
22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,43,2456,0,1,0,0,0,0,0,0,1,0,19.0,14,0,Master,0.2404933927785915
55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,51,2742,0,1,0,0,0,0,0,0,0,1,1148.0,1114,2,PhD,0.16900444476530627
70617.0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,50,2530,0,1,0,0,0,0,0,1,0,0,1253.0,1226,0,Graduation,0.23307055975990473
64849.0,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,63,2752,0,0,1,0,0,0,0,1,0,0,1228.0,1120,0,Graduation,0.2531369269762412
62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,55,2536,0,1,0,0,0,0,0,0,1,0,658.0,567,0,Master,0.20863652600641858
61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,46,2380,0,1,0,0,0,0,0,0,0,1,90.0,89,0,PhD,0.022174496727971345
67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,73,2433,0,1,0,0,0,0,0,0,0,1,345.0,276,0,PhD,0.014568555823909594
